브랜드,시군구별,도로명주소,사업장명,위도,경도
투썸플레이스,서대문구,"서울특별시 서대문구 가좌로 143, 2층 (홍은동)",투썸플레이스 서대문홍은,37.58466860830157,126.92059838107309
투썸플레이스,동대문구,"서울특별시 동대문구 경희대로 7-1, 지하1층~지상3층 (회기동)",투썸플레이스경희대점,37.59230577034715,127.04933438584449
투썸플레이스,동대문구,"서울특별시 동대문구 답십리로 273, 한양빌딩 1층 (장안동)",투썸플레이스 장안동사거리점,37.57270317852387,127.06792117798662
투썸플레이스,동대문구,"서울특별시 동대문구 망우로 86, 1~2층 (휘경동)",투썸플레이스 휘경점,37.590054892224316,127.05994412191976
투썸플레이스,중구,"서울특별시 중구 퇴계로 447, 1층 125~129호 (황학동, 황학 아크로타워)",투썸플레이스 황학 신당역점,37.56617154189499,127.01901932619602
투썸플레이스,동대문구,"서울특별시 동대문구 고미술로 81, 1층 (답십리동)",투썸플레이스(TWOSOME PLACE),37.565600716895446,127.05286160029324
투썸플레이스,중랑구,"서울특별시 중랑구 면목로 301, 1층 (면목동)",투썸플레이스,37.579389372262796,127.08397201131088
투썸플레이스,중랑구,"서울특별시 중랑구 망우로 308, 지상 1, 2층 (상봉동)",투썸플레이스 상봉역점,37.59646538291728,127.08390152589287
투썸플레이스,중랑구,서울특별시 중랑구 신내로 201 (신내동),투썸플레이스 신내홈플러스점,37.615794631141604,127.09087324169832
투썸플레이스,중랑구,"서울특별시 중랑구 동일로 932, 1층 2-108,2-109호 (묵동, 묵동자이2단지)",투썸플레이스 묵동자이점,37.613845887264716,127.07466258161615
투썸플레이스,중랑구,"서울특별시 중랑구 망우로 403, 삼부빌딩 1층 (망우동)",투썸플레이스 망우점,37.599555718516385,127.09403784670653
투썸플레이스,중랑구,"서울특별시 중랑구 면목로 249, 1~2층 (면목동)",투썸플레이스 용마산역점,37.57529517482035,127.08244112449934
투썸플레이스,중랑구,"서울특별시 중랑구 용마산로 637, 1,2층 (신내동)",투썸플레이스 신내점,37.6080173798346,127.09761062453967
투썸플레이스,중랑구,"서울특별시 중랑구 용마산로 384, 지층 (면목동)",투썸플레이스(서일대점),37.58588192241248,127.09235231491789
투썸플레이스,성북구,"서울특별시 성북구 동소문로20다길 17, 2층 (동선동1가)",투썸플레이스 성신여대점,37.59197049964629,127.0147982833961
투썸플레이스,성북구,"서울특별시 성북구 도봉로 25 (길음동,2,3층)",투썸플레이스 미아삼거리점,37.61151891858836,127.02714370937859
투썸플레이스,성북구,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교 제3법학관)",투썸플레이스 고려대법학관점,37.58874992983956,127.02948334244012
투썸플레이스,성북구,서울특별시 성북구 화랑로 95 (하월곡동),투썸플레이스,37.60326817083471,127.03956589502492
투썸플레이스,성북구,서울특별시 성북구 아리랑로 8 (동선동4가),투썸플레이스,37.59358497770139,127.01367825307875
투썸플레이스,성북구,"서울특별시 성북구 동소문로 6, 지상1-2층 (동소문동2가)",투썸플레이스 한성대입구역점,37.58859076139422,127.00414253845128
투썸플레이스,성북구,"서울특별시 성북구 안암로 145, 고려대학교안암캠퍼스 SK미래관 지하2층 (안암동5가)",투썸플레이스 고대SK미래관점,37.58874992983956,127.02948334244012
투썸플레이스,성북구,"서울특별시 성북구 종암로 103, 지상1, 2층 (종암동)",투썸플레이스 종암점,37.59935850927483,127.03114948072603
